Student_ID,Education,Skills,Interests,Strengths,Career_Recommendation,Next_Career
IT5136,Bachelor's in Software Engineering,React Native; Kotlin; Git; Firebase,User Experience,Fast Learner; Adaptability,Mobile App Developer,Full Stack Developer
IT5137,Master's in Computer Science,Scrum; Jira; Adobe XD,Innovation,Analytical Thinking; Communication,Product Manager,Cloud Architect
IT5138,Bachelor's in Information Technology,SQL; Oracle; PostgreSQL; Linux; Python,Infrastructure,Analytical Thinking; Persistence; Logical Thinking,Database Administrator,Data Engineer
IT5139,Bachelor's in Electronics,NumPy; Scikit-learn; SQL; Pandas; Spark,AI; Data,Attention to Detail; Problem Solving; Analytical Thinking,Data Scientist,Machine Learning Engineer
IT5140,Bachelor's in Software Engineering,Python; Ethereum; Git; SQL; Web3.js,Innovation,Persistence; Analytical Thinking; Logical Thinking,Blockchain Developer,Senior Blockchain Developer
IT5141,Bachelor's in Computer Science,SwiftUI; Swift; Git; React Native,Mobile Apps; Apple,Creativity; Fast Learner,iOS Developer,Mobile App Developer
IT5142,Bachelor's in Information Technology,HTML; CSS; Node.js; PostgreSQL,Databases; Open Source,Teamwork; Problem Solving; Fast Learner,Full Stack Developer,Software Developer
IT5143,Master's in Artificial Intelligence,TensorFlow; NLP; Hugging Face; R; MATLAB,Research; Open Source,Problem Solving; Logical Thinking; Fast Learner,AI Engineer,NLP Engineer
IT5144,Bachelor's in Computer Engineering,Cisco; VPN; Firewalls,Security; Networking,Problem Solving; Analytical Thinking; Communication,Network Engineer,Cloud Engineer
IT5145,Master's in Computer Science,OOP; Unreal Engine; C++; C#; OpenCV; JavaScript; 3D Modeling,Games; Coding,Logical Thinking; Persistence,Game Developer,AR/VR Developer
IT5146,Bachelor's in Electronics,RTOS; Assembly; Python; MQTT,IoT; Robotics,Problem Solving; Attention to Detail; Logical Thinking,Embedded Systems Engineer,IoT Developer
IT5147,Bachelor's in Information Technology,SQL; Agile; Git,Innovation; Strategy,Creativity; Communication; Adaptability,Product Manager,Cloud Architect
IT5148,Bachelor's in Electronics,Python; MATLAB; C++; Linux,AI; Robotics,Creativity; Analytical Thinking,Robotics Engineer,Computer Vision Engineer
IT5149,Master's in Artificial Intelligence,NumPy; TensorFlow; Scikit-learn; LLM,Research,Analytical Thinking; Persistence,Machine Learning Engineer,AI Engineer
IT5150,Bachelor's in Computer Science,Unreal Engine; C#; Unity; 3D Modeling,AR/VR; Graphics,Problem Solving; Attention to Detail,Game Developer,AR/VR Developer
IT5151,Bachelor's in Computer Science,C#; Unity; MATLAB,Graphics,Attention to Detail; Logical Thinking,Game Developer,AR/VR Developer
IT5152,Bachelor's in Electronics,Python; NumPy; Pandas; TensorFlow; PyTorch,AI,Analytical Thinking; Logical Thinking; Attention to Detail,Data Scientist,Machine Learning Engineer
IT5153,Master's in Computer Science,Pandas; SQL; NumPy; Tableau; PyTorch,Research; Data,Attention to Detail; Persistence,Data Scientist,Machine Learning Engineer
IT5154,Master's in Software Engineering,TypeScript; HTML; CSS; JavaScript; Node.js; Vue.js; Git,Web Design; User Experience,Attention to Detail; Problem Solving,Frontend Developer,Full Stack Developer
IT5155,Master's in Software Engineering,Linux; Jenkins; AWS; GCP; Terraform,Cloud; Open Source,Logical Thinking; Analytical Thinking; Teamwork,DevOps Engineer,Full Stack Developer
IT5156,Bachelor's in Computer Engineering,Arduino; C; C++; Raspberry Pi,IoT,Attention to Detail; Persistence; Analytical Thinking,Embedded Systems Engineer,IoT Developer
IT5157,Master's in Computer Science,Kubernetes; GCP; AWS; Terraform; Python; CI/CD; Docker,Architecture; Cloud,Communication; Problem Solving,Cloud Architect,DevOps Engineer
IT5158,Bachelor's in Computer Engineering,Arduino; MQTT; Linux,IoT,Creativity; Analytical Thinking,IoT Developer,Robotics Engineer
IT5159,Bachelor's in Information Technology,Terraform; Azure; AWS; CI/CD,Automation; Infrastructure,Teamwork; Fast Learner,Cloud Engineer,Cloud Architect
IT5160,Bachelor's in Information Technology,TypeScript; HTML; React; CSS; Vue.js,UI; Web Design,Creativity; Attention to Detail; Adaptability,Frontend Developer,Full Stack Developer
IT5161,Bachelor's in Computer Science,Jenkins; CI/CD; Linux; GCP; Bash,Cloud,Teamwork; Logical Thinking; Fast Learner,DevOps Engineer,Full Stack Developer
IT5162,Bachelor's in Computer Science,Java; Kotlin; Android SDK; Python; SQL,Mobile Apps; Open Source,Problem Solving; Logical Thinking; Teamwork,Android Developer,Mobile App Developer
IT5163,Master's in Software Engineering,GCP; Terraform; AWS; Networking,Cloud; Innovation,Problem Solving; Analytical Thinking; Leadership,Cloud Architect,DevOps Engineer
IT5164,Bachelor's in Computer Engineering,OpenCV; NumPy; TensorFlow; Python; MATLAB; Scikit-learn,Graphics,Problem Solving; Creativity,Computer Vision Engineer,AI Specialist (Level 5)
IT5165,Bachelor's in Information Technology,XML; Android SDK; React Native; SQL; REST API,Coding; Open Source,Persistence; Creativity,Android Developer,Mobile App Developer
IT5166,Master's in Computer Science,SQL; MongoDB; PostgreSQL; Linux; Excel,Data; Databases,Problem Solving; Analytical Thinking; Logical Thinking,Database Administrator,Data Engineer
IT5167,Bachelor's in Computer Engineering,Python; OpenCV; R,Vision,Problem Solving; Creativity,Computer Vision Engineer,AI Specialist (Level 5)
IT5168,Master's in Software Engineering,CSS; JavaScript; React; HTML; Git; Figma,User Experience,Creativity; Adaptability,Frontend Developer,Full Stack Developer
IT5169,Bachelor's in Information Technology,Objective-C; Swift; SwiftUI; Xcode; REST API; SQL; React Native,Design,Creativity; Fast Learner,iOS Developer,Mobile App Developer
IT5170,Master's in Artificial Intelligence,R; Python; MATLAB; PyTorch,Research,Persistence; Logical Thinking; Problem Solving,Data Scientist,Machine Learning Engineer
IT5171,Bachelor's in Information Technology,Raspberry Pi; C; Arduino; Python; C++,Electronics; IoT,Attention to Detail; Analytical Thinking,IoT Developer,Robotics Engineer
IT5172,Bachelor's in Information Systems,SQL; Scrum; Jira; Agile; Power BI; Communication,Business,Analytical Thinking; Communication; Leadership,Product Manager,Cloud Architect
IT5173,Bachelor's in Computer Science,SQL; PostgreSQL; MySQL; Python,Databases; Infrastructure,Analytical Thinking; Problem Solving; Logical Thinking,Database Administrator,Data Engineer
IT5174,Bachelor's in Computer Engineering,Cisco; DNS; VPN; Routing; Python; Firewalls; Bash,Security; Hardware,Logical Thinking; Problem Solving,Network Engineer,Cloud Engineer
IT5175,Bachelor's in Information Technology,PostgreSQL; Oracle; Bash; Excel,Infrastructure,Attention to Detail; Analytical Thinking; Problem Solving,Database Administrator,Data Engineer
IT5176,Bachelor's in Computer Science,Agile; Jira; Tableau; Figma,Business; Strategy,Adaptability; Communication; Leadership,Product Manager,Cloud Architect
IT5177,Associate Degree in IT,C; Python; AWS,Hardware,Logical Thinking; Creativity,IoT Developer,Robotics Engineer
IT5178,Master's in Computer Science,TensorFlow; NumPy; OpenCV; Pandas; MATLAB,Graphics; Research,Attention to Detail; Problem Solving,Computer Vision Engineer,AI Specialist (Level 5)
IT5179,Bachelor's in Software Engineering,Kubernetes; Docker; Jenkins; Linux; AWS; Ansible,Cloud,Fast Learner; Logical Thinking; Analytical Thinking,DevOps Engineer,Full Stack Developer
IT5180,Bachelor's in Computer Science,SQL; React; MongoDB; Git; Python,Databases,Teamwork; Logical Thinking,Full Stack Developer,Software Developer
IT5181,Master's in Software Engineering,GCP; Kubernetes; Terraform; Docker,Architecture; Innovation,Logical Thinking; Analytical Thinking; Problem Solving,Cloud Architect,DevOps Engineer
IT5182,Bachelor's in Software Engineering,Kubernetes; Jenkins; Docker; CI/CD; Terraform,Infrastructure; Cloud,Teamwork; Analytical Thinking,DevOps Engineer,Full Stack Developer
IT5183,Bachelor's in Information Technology,Cisco; TCP/IP; VPN; DNS; Python,Networking,Analytical Thinking; Attention to Detail; Communication,Network Engineer,Cloud Engineer
IT5184,Bachelor's in Software Engineering,NLP; PyTorch; Hugging Face; Scikit-learn,Innovation,Analytical Thinking; Problem Solving; Logical Thinking,NLP Engineer,Computer Vision Engineer
IT5185,Master's in Computer Science,PyTorch; Python; C++,Vision,Logical Thinking; Creativity; Attention to Detail,Computer Vision Engineer,AI Specialist (Level 5)
IT5186,Master's in Data Science,Pandas; SQL; R; Scikit-learn; TensorFlow; Tableau; MATLAB,AI,Attention to Detail; Analytical Thinking,Data Scientist,Machine Learning Engineer
IT5187,Bachelor's in Information Technology,C++; RTOS; C; MQTT; Linux; Python,Hardware; Robotics,Logical Thinking; Problem Solving,Embedded Systems Engineer,IoT Developer
IT5188,Master's in Computer Science,C; Arduino; Assembly; RTOS; MATLAB,Hardware,Problem Solving; Attention to Detail,Embedded Systems Engineer,IoT Developer
IT5189,Bachelor's in Computer Science,PostgreSQL; MongoDB; Linux; AWS,Data,Analytical Thinking; Persistence; Logical Thinking,Database Administrator,Data Engineer
IT5190,Master's in Computer Science,Docker; GCP; Terraform; CI/CD; Linux,Open Source; Infrastructure,Fast Learner; Analytical Thinking,Cloud Engineer,Cloud Architect
IT5191,Bachelor's in Software Engineering,Xcode; Swift; React Native; JSON,Mobile Apps; Apple,Creativity; Fast Learner,iOS Developer,Mobile App Developer
IT5192,Bachelor's in Computer Science,HTML; JavaScript; Figma; Adobe XD,Web Design,Problem Solving; Attention to Detail; Creativity,Frontend Developer,Full Stack Developer
IT5193,Master's in Computer Science,TensorFlow; Python; LLM; NLP; Hugging Face,AI,Analytical Thinking; Logical Thinking,AI Engineer,NLP Engineer
IT5194,Bachelor's in Software Engineering,OOP; C#; Python,Graphics; Games,Persistence; Logical Thinking,Game Developer,AR/VR Developer
IT5195,Master's in Artificial Intelligence,OpenCV; NumPy; MATLAB; C++; Scikit-learn,Research,Logical Thinking; Creativity,Computer Vision Engineer,AI Specialist (Level 5)
IT5196,Bachelor's in Computer Engineering,Arduino; Python; C++; OpenCV; Raspberry Pi,Electronics,Creativity; Persistence; Problem Solving,Robotics Engineer,Computer Vision Engineer
IT5197,Master's in Computer Science,Terraform; AWS; Networking,Infrastructure,Analytical Thinking; Leadership,Cloud Architect,DevOps Engineer
IT5198,Master's in Cybersecurity,Nmap; Python; Kali Linux; TCP/IP; Linux; Wireshark,Security,Logical Thinking; Problem Solving; Persistence,Penetration Tester,Network Engineer
IT5199,Bachelor's in Information Systems,Sketch; CSS; Adobe Illustrator; JavaScript,Design; UI,Creativity; Problem Solving; Attention to Detail,UI/UX Designer,Product Manager
IT5200,Bachelor's in Computer Science,C#; Unreal Engine; C++; JavaScript; 3D Modeling; Python,Coding; AR/VR,Problem Solving; Attention to Detail,Game Developer,AR/VR Developer
IT5201,Bachelor's in Computer Science,Flutter; Swift; Dart; REST API; Android SDK; Firebase,Design,Adaptability; Problem Solving,Mobile App Developer,Full Stack Developer
IT5202,Master's in Software Engineering,CSS; TypeScript; JavaScript; Adobe XD; Sketch,UI; Design,Problem Solving; Adaptability; Logical Thinking,Frontend Developer,Full Stack Developer
IT5203,Bachelor's in Information Technology,SwiftUI; Objective-C; Swift; Xcode; REST API; React Native; JSON,User Experience; Design,Creativity; Problem Solving; Attention to Detail,iOS Developer,Mobile App Developer
IT5204,Master's in Software Engineering,CSS; JavaScript; HTML; Vue.js; Adobe XD; Sketch,Design,Logical Thinking; Attention to Detail; Adaptability,Frontend Developer,Full Stack Developer
IT5205,Master's in Artificial Intelligence,Python; PyTorch; NLP; LLM; R,Innovation,Problem Solving; Persistence; Logical Thinking,NLP Engineer,Computer Vision Engineer
IT5206,Bachelor's in Computer Science,XML; Java; Kotlin; Firebase; SQL,Coding,Problem Solving; Teamwork; Creativity,Android Developer,Mobile App Developer
IT5207,Master's in Computer Science,R; SQL; Python; MATLAB,Research; Big Data,Persistence; Attention to Detail,Data Scientist,Machine Learning Engineer
IT5208,Bachelor's in Electronics,ROS; MATLAB; OpenCV; Raspberry Pi; C,Hardware; Robotics,Problem Solving; Analytical Thinking,Robotics Engineer,Computer Vision Engineer
IT5209,Associate Degree in IT,Arduino; Python; MATLAB; C++; Raspberry Pi,AI; Hardware,Logical Thinking; Creativity,Robotics Engineer,Computer Vision Engineer
IT5210,Bachelor's in Information Technology,Scrum; Excel; Agile; SQL; Power BI,Business,Creativity; Communication; Adaptability,Product Manager,Cloud Architect
IT5211,Bachelor's in Information Systems,Excel; SQL; Tableau; Power BI; MySQL; PostgreSQL; R,AI; Data,Attention to Detail; Logical Thinking,Data Analyst,Data Scientist
IT5212,Master's in Computer Science,Docker; GCP; AWS; Terraform; Bash; Kubernetes; Python,Automation; Cloud,Fast Learner; Analytical Thinking; Problem Solving,Cloud Engineer,Cloud Architect
IT5213,Master's in Computer Science,Cisco; TCP/IP; DNS; VPN; Linux; Wireshark,Networking,Logical Thinking; Analytical Thinking; Problem Solving,Network Engineer,Cloud Engineer
IT5214,Master's in Artificial Intelligence,PyTorch; TensorFlow; NLP; Python; R; Pandas; Scikit-learn,Research,Logical Thinking; Creativity,NLP Engineer,Computer Vision Engineer
IT5215,Bachelor's in Computer Science,Xcode; SwiftUI; Swift; Objective-C; REST API,User Experience,Creativity; Logical Thinking; Fast Learner,iOS Developer,Mobile App Developer
IT5216,Master's in Computer Science,C++; C#; Unity; Python; OpenCV; MATLAB,AR/VR; Coding,Attention to Detail; Logical Thinking,Game Developer,AR/VR Developer
IT5217,Bachelor's in Computer Science,MySQL; PostgreSQL; SQL; MongoDB; Bash; Azure; Linux,Infrastructure,Problem Solving; Logical Thinking,Database Administrator,Data Engineer
IT5218,Associate Degree in IT,Swift; Objective-C; Xcode; SQL; REST API,Apple,Creativity; Attention to Detail; Problem Solving,iOS Developer,Mobile App Developer
IT5219,Bachelor's in Electronics,Arduino; MATLAB; OpenCV,Hardware; Robotics,Problem Solving; Analytical Thinking; Persistence,Robotics Engineer,Computer Vision Engineer
IT5220,Bachelor's in Electronics,Arduino; RTOS; Raspberry Pi; Python; Linux,Robotics; IoT,Analytical Thinking; Persistence,Embedded Systems Engineer,IoT Developer
IT5221,Bachelor's in Information Technology,Firewalls; Nmap; Bash,Infrastructure,Persistence; Problem Solving; Analytical Thinking,Cybersecurity Analyst,Penetration Tester
IT5222,Bachelor's in Software Engineering,Unreal Engine; C#; 3D Modeling; Unity; OOP; JavaScript; MATLAB,AR/VR; Design,Logical Thinking; Attention to Detail; Fast Learner,AR/VR Developer,Computer Vision Engineer
IT5223,Bachelor's in Information Technology,SQL; Tableau; Python; NumPy; MySQL; R,Business,Attention to Detail; Communication,Data Analyst,Data Scientist
IT5224,Bachelor's in Computer Engineering,Cisco; DNS; VPN; Python; Firewalls; Bash,Infrastructure,Communication; Attention to Detail,Network Engineer,Cloud Engineer
IT5225,Bachelor's in Information Technology,Oracle; MySQL; PostgreSQL; Azure,Infrastructure,Analytical Thinking; Persistence,Database Administrator,Data Engineer
IT5226,Bachelor's in Computer Science,Kubernetes; Linux; CI/CD; Python; Terraform,Cloud,Teamwork; Problem Solving,DevOps Engineer,Full Stack Developer
IT5227,Bachelor's in Information Systems,SQL; Python; Kafka; Docker; Azure; AWS,Architecture,Logical Thinking; Problem Solving,Data Engineer,Data Scientist
IT5228,Bachelor's in Computer Science,C++; Unreal Engine; 3D Modeling; OOP,Games; AR/VR,Logical Thinking; Problem Solving,AR/VR Developer,Computer Vision Engineer
IT5229,Master's in Computer Science,MATLAB; Arduino; Linux; Assembly; RTOS,Electronics; Hardware,Persistence; Logical Thinking,Robotics Engineer,Computer Vision Engineer
IT5230,Master's in Computer Science,MySQL; PostgreSQL; SQL; MongoDB; Bash,Data; Architecture,Logical Thinking; Attention to Detail,Database Administrator,Data Engineer
IT5231,Bachelor's in Computer Engineering,GCP; Azure; Docker; Linux; Python,Architecture; Innovation,Leadership; Communication; Analytical Thinking,Cloud Architect,DevOps Engineer
IT5232,Bachelor's in Electronics,DNS; VPN; Cisco; TCP/IP; Firewalls,Hardware; Infrastructure,Analytical Thinking; Logical Thinking; Problem Solving,Network Engineer,Cloud Engineer
